Studiejaar,Faculteit,Type,Codenationaliteit,Omschrijvingnationaliteit,Geslacht,Leeftijd,Leiden,Hoofdinschrijvingen
2018,Geesteswetenschappen,ba,42,Italiaanse,Vrouw,21,j,2
2018,Geesteswetenschappen,ba,42,Italiaanse,Vrouw,21,n,12
2018,Geesteswetenschappen,ba,42,Italiaanse,Vrouw,22,n,4
2018,Geesteswetenschappen,ba,42,Italiaanse,Vrouw,23,j,1
2018,Geesteswetenschappen,ba,42,Italiaanse,Vrouw,24,n,2
2018,Geesteswetenschappen,ba,42,Italiaanse,Vrouw,27,n,1
2018,Geesteswetenschappen,ba,42,Italiaanse,Vrouw,35,j,1
2018,Geesteswetenschappen,ba,83,Ivoriaanse,Vrouw,18,j,1
2018,Geesteswetenschappen,ba,164,Japanse,Man,29,n,1
2018,Geesteswetenschappen,ba,164,Japanse,Vrouw,18,j,1
2018,Geesteswetenschappen,ba,164,Japanse,Vrouw,20,j,2
2018,Geesteswetenschappen,ba,164,Japanse,Vrouw,20,n,1
2018,Geesteswetenschappen,ba,164,Japanse,Vrouw,22,n,1
2018,Geesteswetenschappen,ba,164,Japanse,Vrouw,23,n,1
2018,Geesteswetenschappen,ba,164,Japanse,Vrouw,24,n,1
2018,Geesteswetenschappen,ba,164,Japanse,Vrouw,31,n,1
2018,Geesteswetenschappen,ba,166,Jordaanse,Man,20,n,1
2018,Geesteswetenschappen,ba,84,Kaapverdische,Vrouw,22,n,1
2018,Geesteswetenschappen,ba,86,Kenyaanse,Vrouw,22,n,2
2018,Geesteswetenschappen,ba,22,Letse,Man,22,n,1
2018,Geesteswetenschappen,ba,22,Letse,Vrouw,19,j,2
2018,Geesteswetenschappen,ba,22,Letse,Vrouw,21,j,1
2018,Geesteswetenschappen,ba,22,Letse,Vrouw,21,n,1
2018,Geesteswetenschappen,ba,22,Letse,Vrouw,22,n,1
2018,Geesteswetenschappen,ba,22,Letse,Vrouw,30,n,1
2018,Geesteswetenschappen,ba,169,Libanese,Vrouw,20,n,1
2018,Geesteswetenschappen,ba,169,Libanese,Vrouw,25,n,1
2018,Geesteswetenschappen,ba,24,Litouwse,Man,19,j,1
2018,Geesteswetenschappen,ba,24,Litouwse,Man,25,n,1
2018,Geesteswetenschappen,ba,24,Litouwse,Vrouw,18,j,1
2018,Geesteswetenschappen,ba,24,Litouwse,Vrouw,20,n,2
2018,Geesteswetenschappen,ba,24,Litouwse,Vrouw,21,n,1
2018,Geesteswetenschappen,ba,24,Litouwse,Vrouw,23,j,1
2018,Geesteswetenschappen,ba,45,Luxemburgse,Man,21,j,1
2018,Geesteswetenschappen,ba,45,Luxemburgse,Man,21,n,1
2018,Geesteswetenschappen,ba,45,Luxemburgse,Man,22,j,1
2018,Geesteswetenschappen,ba,45,Luxemburgse,Man,23,j,1
2018,Geesteswetenschappen,ba,45,Luxemburgse,Vrouw,19,j,1
2018,Geesteswetenschappen,ba,45,Luxemburgse,Vrouw,20,j,2
2018,Geesteswetenschappen,ba,45,Luxemburgse,Vrouw,20,n,2
2018,Geesteswetenschappen,ba,45,Luxemburgse,Vrouw,21,j,1
2018,Geesteswetenschappen,ba,45,Luxemburgse,Vrouw,22,n,1
2018,Geesteswetenschappen,ba,64,Macedonische,Vrouw,20,n,1
2018,Geesteswetenschappen,ba,171,Maleisische,Man,21,j,1
2018,Geesteswetenschappen,ba,171,Maleisische,Vrouw,20,n,1
2018,Geesteswetenschappen,ba,94,Marokkaanse,Man,18,n,1
2018,Geesteswetenschappen,ba,128,Mexicaanse,Vrouw,19,n,1
2018,Geesteswetenschappen,ba,128,Mexicaanse,Vrouw,22,n,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,16,j,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,17,j,10
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,17,n,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,18,j,111
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,18,n,7
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,19,j,86
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,19,n,131
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,20,j,73
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,20,n,203
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,21,j,39
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,21,n,235
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,22,j,20
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,22,n,210
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,23,j,17
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,23,n,183
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,24,j,7
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,24,n,102
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,25,j,7
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,25,n,71
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,26,j,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,26,n,38
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,27,j,5
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,27,n,38
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,28,j,4
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,28,n,26
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,29,j,5
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,29,n,12
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,30,n,10
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,31,j,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,31,n,4
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,32,n,5
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,33,j,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,33,n,5
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,34,n,7
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,35,n,4
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,36,n,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,37,n,5
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,38,n,2
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,39,n,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,40,j,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,40,n,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,41,n,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,43,n,2
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,44,j,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,45,n,2
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,46,n,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,47,j,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,48,n,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,49,n,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,50,j,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,52,n,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,53,n,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,54,n,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,55,n,2
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,57,n,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,58,n,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,59,n,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,60,j,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,61,j,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,62,n,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,64,j,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,65,n,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,67,n,2
2018,Geesteswetenschappen,ba,3,Nederlandse,Man,69,n,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,16,j,3
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,16,n,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,17,j,32
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,18,j,246
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,18,n,31
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,19,j,169
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,19,n,222
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,20,j,77
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,20,n,394
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,21,j,42
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,21,n,348
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,22,j,34
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,22,n,261
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,23,j,17
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,23,n,168
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,24,j,15
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,24,n,103
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,25,j,8
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,25,n,82
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,26,j,3
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,26,n,41
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,27,j,3
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,27,n,49
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,28,j,2
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,28,n,18
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,29,j,2
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,29,n,16
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,30,j,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,30,n,12
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,31,j,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,31,n,8
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,32,n,6
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,33,n,8
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,34,n,3
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,35,n,4
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,36,j,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,36,n,3
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,37,j,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,37,n,3
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,38,n,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,39,n,2
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,40,n,3
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,41,j,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,41,n,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,43,n,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,44,j,2
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,45,n,3
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,46,j,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,46,n,2
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,48,j,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,48,n,2
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,49,n,3
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,50,j,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,50,n,3
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,51,j,2
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,51,n,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,52,n,4
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,53,n,6
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,54,n,3
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,55,n,4
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,56,j,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,56,n,4
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,57,j,2
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,57,n,2
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,58,j,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,58,n,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,59,j,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,60,n,2
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,67,n,2
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,68,n,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,70,n,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,77,n,1
2018,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,78,n,1
2018,Geesteswetenschappen,ba,190,Nieuw-Zeelandse,Man,18,j,1
2018,Geesteswetenschappen,ba,48,Noorse,Man,19,j,1
2018,Geesteswetenschappen,ba,48,Noorse,Man,19,n,1
2018,Geesteswetenschappen,ba,48,Noorse,Man,20,j,1
2018,Geesteswetenschappen,ba,48,Noorse,Man,23,n,1
2018,Geesteswetenschappen,ba,48,Noorse,Vrouw,19,n,1
2018,Geesteswetenschappen,ba,48,Noorse,Vrouw,20,j,2
2018,Geesteswetenschappen,ba,48,Noorse,Vrouw,21,j,1
2018,Geesteswetenschappen,ba,48,Noorse,Vrouw,21,n,2
2018,Geesteswetenschappen,ba,2,Onbekend,Man,24,n,1
2018,Geesteswetenschappen,ba,2,Onbekend,Man,26,n,1
2018,Geesteswetenschappen,ba,2,Onbekend,Man,29,n,1
2018,Geesteswetenschappen,ba,2,Onbekend,Man,30,j,1
2018,Geesteswetenschappen,ba,2,Onbekend,Vrouw,24,n,1
2018,Geesteswetenschappen,ba,49,Oostenrijkse,Man,18,n,1
2018,Geesteswetenschappen,ba,49,Oostenrijkse,Man,20,n,1
2018,Geesteswetenschappen,ba,49,Oostenrijkse,Man,21,n,1
2018,Geesteswetenschappen,ba,49,Oostenrijkse,Man,22,j,1
2018,Geesteswetenschappen,ba,49,Oostenrijkse,Man,22,n,1
2018,Geesteswetenschappen,ba,49,Oostenrijkse,Man,29,n,1
2018,Geesteswetenschappen,ba,49,Oostenrijkse,Man,33,n,1
2018,Geesteswetenschappen,ba,49,Oostenrijkse,Vrouw,19,j,1
2018,Geesteswetenschappen,ba,49,Oostenrijkse,Vrouw,20,j,1
2018,Geesteswetenschappen,ba,49,Oostenrijkse,Vrouw,20,n,1
2018,Geesteswetenschappen,ba,49,Oostenrijkse,Vrouw,21,n,3
2018,Geesteswetenschappen,ba,49,Oostenrijkse,Vrouw,22,j,1
2018,Geesteswetenschappen,ba,49,Oostenrijkse,Vrouw,22,n,1
2018,Geesteswetenschappen,ba,49,Oostenrijkse,Vrouw,23,n,1
2018,Geesteswetenschappen,ba,49,Oostenrijkse,Vrouw,24,j,1
2018,Geesteswetenschappen,ba,142,Peruaanse,Man,18,j,1
2018,Geesteswetenschappen,ba,50,Poolse,Man,20,j,1
2018,Geesteswetenschappen,ba,50,Poolse,Man,20,n,1
2018,Geesteswetenschappen,ba,50,Poolse,Man,21,n,1
2018,Geesteswetenschappen,ba,50,Poolse,Man,22,n,1
2018,Geesteswetenschappen,ba,50,Poolse,Man,23,j,1
2018,Geesteswetenschappen,ba,50,Poolse,Man,24,n,2
2018,Geesteswetenschappen,ba,50,Poolse,Vrouw,18,j,3
2018,Geesteswetenschappen,ba,50,Poolse,Vrouw,19,j,1
2018,Geesteswetenschappen,ba,50,Poolse,Vrouw,19,n,1
2018,Geesteswetenschappen,ba,50,Poolse,Vrouw,20,j,1
2018,Geesteswetenschappen,ba,50,Poolse,Vrouw,20,n,2
2018,Geesteswetenschappen,ba,50,Poolse,Vrouw,21,n,1
2018,Geesteswetenschappen,ba,50,Poolse,Vrouw,22,j,1
2018,Geesteswetenschappen,ba,50,Poolse,Vrouw,22,n,3
2018,Geesteswetenschappen,ba,50,Poolse,Vrouw,24,n,1
2018,Geesteswetenschappen,ba,50,Poolse,Vrouw,25,n,3
2018,Geesteswetenschappen,ba,50,Poolse,Vrouw,30,n,1
2018,Geesteswetenschappen,ba,50,Poolse,Vrouw,33,n,1
2018,Geesteswetenschappen,ba,50,Poolse,Vrouw,36,n,1
2018,Geesteswetenschappen,ba,50,Poolse,Vrouw,37,n,1
2018,Geesteswetenschappen,ba,51,Portugese,Man,20,n,2
2018,Geesteswetenschappen,ba,51,Portugese,Man,21,j,1
2018,Geesteswetenschappen,ba,51,Portugese,Man,21,n,1
2018,Geesteswetenschappen,ba,51,Portugese,Man,23,j,1
2018,Geesteswetenschappen,ba,51,Portugese,Vrouw,18,n,1
2018,Geesteswetenschappen,ba,51,Portugese,Vrouw,20,n,1
2018,Geesteswetenschappen,ba,51,Portugese,Vrouw,21,n,2
2018,Geesteswetenschappen,ba,51,Portugese,Vrouw,23,n,1
2018,Geesteswetenschappen,ba,51,Portugese,Vrouw,24,j,1
2018,Geesteswetenschappen,ba,51,Portugese,Vrouw,29,j,1
2018,Geesteswetenschappen,ba,51,Portugese,Vrouw,37,j,1
2018,Geesteswetenschappen,ba,51,Portugese,Vrouw,37,n,1
2018,Geesteswetenschappen,ba,52,Roemeense,Man,18,j,1
2018,Geesteswetenschappen,ba,52,Roemeense,Man,19,n,1
2018,Geesteswetenschappen,ba,52,Roemeense,Vrouw,18,j,1
2018,Geesteswetenschappen,ba,52,Roemeense,Vrouw,19,j,1
2018,Geesteswetenschappen,ba,52,Roemeense,Vrouw,19,n,1
2018,Geesteswetenschappen,ba,52,Roemeense,Vrouw,20,n,3
2018,Geesteswetenschappen,ba,52,Roemeense,Vrouw,21,n,4
2018,Geesteswetenschappen,ba,52,Roemeense,Vrouw,22,n,2
2018,Geesteswetenschappen,ba,179,Singaporese,Man,21,j,1
2018,Geesteswetenschappen,ba,5,Slowaakse,Man,22,n,1
2018,Geesteswetenschappen,ba,5,Slowaakse,Man,23,n,1
2018,Geesteswetenschappen,ba,5,Slowaakse,Vrouw,19,j,1
2018,Geesteswetenschappen,ba,5,Slowaakse,Vrouw,19,n,1
2018,Geesteswetenschappen,ba,5,Slowaakse,Vrouw,20,j,2
2018,Geesteswetenschappen,ba,5,Slowaakse,Vrouw,20,n,1
2018,Geesteswetenschappen,ba,5,Slowaakse,Vrouw,25,n,1
2018,Geesteswetenschappen,ba,5,Slowaakse,Vrouw,26,n,1
2018,Geesteswetenschappen,ba,5,Slowaakse,Vrouw,28,j,1
2018,Geesteswetenschappen,ba,5,Slowaakse,Vrouw,37,n,1
2018,Geesteswetenschappen,ba,110,Somalische,Man,25,n,1
2018,Geesteswetenschappen,ba,55,Spaanse,Man,19,j,1
2018,Geesteswetenschappen,ba,55,Spaanse,Man,19,n,3
2018,Geesteswetenschappen,ba,55,Spaanse,Man,20,n,4
2018,Geesteswetenschappen,ba,55,Spaanse,Man,21,n,1
2018,Geesteswetenschappen,ba,55,Spaanse,Man,22,n,1
2018,Geesteswetenschappen,ba,55,Spaanse,Man,23,n,1
2018,Geesteswetenschappen,ba,55,Spaanse,Man,24,n,2
2018,Geesteswetenschappen,ba,55,Spaanse,Vrouw,19,j,1
2018,Geesteswetenschappen,ba,55,Spaanse,Vrouw,19,n,4
2018,Geesteswetenschappen,ba,55,Spaanse,Vrouw,20,n,2
2018,Geesteswetenschappen,ba,55,Spaanse,Vrouw,21,n,2
2018,Geesteswetenschappen,ba,55,Spaanse,Vrouw,22,n,2
2018,Geesteswetenschappen,ba,55,Spaanse,Vrouw,25,n,1
2018,Geesteswetenschappen,ba,55,Spaanse,Vrouw,29,n,1
2018,Geesteswetenschappen,ba,55,Spaanse,Vrouw,47,j,1
2018,Geesteswetenschappen,ba,55,Spaanse,Vrouw,53,j,1
2018,Geesteswetenschappen,ba,154,Sri Lankaanse,Vrouw,19,j,1
2018,Geesteswetenschappen,ba,215,Staatloos,Vrouw,29,n,1
2018,Geesteswetenschappen,ba,143,Surinaamse,Man,29,n,1
2018,Geesteswetenschappen,ba,180,Syrische,Man,25,n,1
2018,Geesteswetenschappen,ba,180,Syrische,Man,34,j,1
2018,Geesteswetenschappen,ba,180,Syrische,Man,41,j,1
2018,Geesteswetenschappen,ba,180,Syrische,Vrouw,24,n,2
2018,Geesteswetenschappen,ba,180,Syrische,Vrouw,27,n,1
2018,Geesteswetenschappen,ba,158,Taiwanese,Man,19,j,1
2018,Geesteswetenschappen,ba,158,Taiwanese,Vrouw,20,j,1
2018,Geesteswetenschappen,ba,158,Taiwanese,Vrouw,22,n,1
2018,Geesteswetenschappen,ba,158,Taiwanese,Vrouw,23,n,1
2018,Geesteswetenschappen,ba,111,Tanzaniaanse,Man,20,n,1
2018,Geesteswetenschappen,ba,181,Thaise,Man,18,j,1
2018,Geesteswetenschappen,ba,181,Thaise,Man,20,n,1
2018,Geesteswetenschappen,ba,181,Thaise,Man,21,n,2
2018,Geesteswetenschappen,ba,181,Thaise,Vrouw,19,n,1
2018,Geesteswetenschappen,ba,181,Thaise,Vrouw,32,n,1
2018,Geesteswetenschappen,ba,6,Tsjechische,Man,19,n,1
2018,Geesteswetenschappen,ba,6,Tsjechische,Man,21,n,2
2018,Geesteswetenschappen,ba,6,Tsjechische,Man,24,n,1
2018,Geesteswetenschappen,ba,6,Tsjechische,Vrouw,20,n,1
2018,Geesteswetenschappen,ba,6,Tsjechische,Vrouw,23,n,1
2018,Geesteswetenschappen,ba,114,Tunesische,Man,23,n,1
2018,Geesteswetenschappen,ba,183,Turkse,Man,19,j,1
2018,Geesteswetenschappen,ba,183,Turkse,Man,20,n,1
2018,Geesteswetenschappen,ba,183,Turkse,Man,21,n,1
2018,Geesteswetenschappen,ba,183,Turkse,Vrouw,19,j,1
2018,Geesteswetenschappen,ba,183,Turkse,Vrouw,19,n,2
2018,Geesteswetenschappen,ba,183,Turkse,Vrouw,20,j,1
2018,Geesteswetenschappen,ba,183,Turkse,Vrouw,20,n,2
2018,Geesteswetenschappen,ba,183,Turkse,Vrouw,21,n,1
2018,Geesteswetenschappen,ba,183,Turkse,Vrouw,24,n,1
2018,Geesteswetenschappen,ba,183,Turkse,Vrouw,29,n,1
2018,Geesteswetenschappen,ba,101,Ugandese,Vrouw,30,n,1
2018,Geesteswetenschappen,ba,186,Vietnamese,Vrouw,34,n,1
2018,Geesteswetenschappen,ba,104,Zimbabwaanse,Vrouw,21,n,1
2018,Geesteswetenschappen,ba,185,Zuid-Koreaanse,Man,19,j,1
2018,Geesteswetenschappen,ba,185,Zuid-Koreaanse,Man,20,j,1
2018,Geesteswetenschappen,ba,185,Zuid-Koreaanse,Man,20,n,1
2018,Geesteswetenschappen,ba,185,Zuid-Koreaanse,Vrouw,18,j,2
2018,Geesteswetenschappen,ba,185,Zuid-Koreaanse,Vrouw,20,j,2
2018,Geesteswetenschappen,ba,185,Zuid-Koreaanse,Vrouw,21,n,1
2018,Geesteswetenschappen,ba,185,Zuid-Koreaanse,Vrouw,22,n,1
2018,Geesteswetenschappen,ba,185,Zuid-Koreaanse,Vrouw,24,n,1
2018,Geesteswetenschappen,ba,185,Zuid-Koreaanse,Vrouw,25,n,1
2018,Geesteswetenschappen,ba,185,Zuid-Koreaanse,Vrouw,36,j,1
2018,Geesteswetenschappen,ba,58,Zweedse,Man,20,n,1
2018,Geesteswetenschappen,ba,58,Zweedse,Man,21,n,1
2018,Geesteswetenschappen,ba,58,Zweedse,Man,23,n,1
2018,Geesteswetenschappen,ba,58,Zweedse,Vrouw,18,j,1
2018,Geesteswetenschappen,ba,58,Zweedse,Vrouw,19,j,1
2018,Geesteswetenschappen,ba,58,Zweedse,Vrouw,20,j,1
2018,Geesteswetenschappen,ba,58,Zweedse,Vrouw,20,n,2
2018,Geesteswetenschappen,ba,58,Zweedse,Vrouw,21,j,1
2018,Geesteswetenschappen,ba,58,Zweedse,Vrouw,22,j,1
2018,Geesteswetenschappen,ba,58,Zweedse,Vrouw,25,n,1
2018,Geesteswetenschappen,ba,58,Zweedse,Vrouw,27,n,1
2018,Geesteswetenschappen,ba,59,Zwitserse,Man,18,j,1
2018,Geesteswetenschappen,ba,59,Zwitserse,Man,19,n,1
2018,Geesteswetenschappen,ba,59,Zwitserse,Man,20,n,1
2018,Geesteswetenschappen,ba,59,Zwitserse,Man,22,n,1
2018,Geesteswetenschappen,ba,59,Zwitserse,Man,23,n,1
2018,Geesteswetenschappen,ba,59,Zwitserse,Man,25,n,2
2018,Geesteswetenschappen,ba,59,Zwitserse,Vrouw,20,n,1
2018,Geesteswetenschappen,ba,59,Zwitserse,Vrouw,21,n,1
2018,Geesteswetenschappen,ba,59,Zwitserse,Vrouw,22,n,1
2018,Geesteswetenschappen,ba,59,Zwitserse,Vrouw,26,j,1
2018,Geesteswetenschappen,ma,132,Amerikaans Burger,Man,25,j,1
2018,Geesteswetenschappen,ma,132,Amerikaans Burger,Man,25,n,1
2018,Geesteswetenschappen,ma,132,Amerikaans Burger,Man,26,n,1
2018,Geesteswetenschappen,ma,132,Amerikaans Burger,Man,27,j,2
2018,Geesteswetenschappen,ma,132,Amerikaans Burger,Man,28,n,1
2018,Geesteswetenschappen,ma,132,Amerikaans Burger,Vrouw,23,j,2
2018,Geesteswetenschappen,ma,132,Amerikaans Burger,Vrouw,25,n,1
2018,Geesteswetenschappen,ma,132,Amerikaans Burger,Vrouw,26,n,1
2018,Geesteswetenschappen,ma,132,Amerikaans Burger,Vrouw,27,j,1
2018,Geesteswetenschappen,ma,132,Amerikaans Burger,Vrouw,27,n,1
2018,Geesteswetenschappen,ma,132,Amerikaans Burger,Vrouw,28,j,1
2018,Geesteswetenschappen,ma,132,Amerikaans Burger,Vrouw,42,n,1
2018,Geesteswetenschappen,ma,132,Amerikaans Burger,Vrouw,62,n,1
2018,Geesteswetenschappen,ma,188,Australische,Man,22,j,1
2018,Geesteswetenschappen,ma,188,Australische,Vrouw,23,j,1
2018,Geesteswetenschappen,ma,30,Belgische,Man,22,j,2
2018,Geesteswetenschappen,ma,30,Belgische,Man,22,n,2
2018,Geesteswetenschappen,ma,30,Belgische,Man,23,n,3
2018,Geesteswetenschappen,ma,30,Belgische,Man,24,n,1
2018,Geesteswetenschappen,ma,30,Belgische,Man,25,n,1
2018,Geesteswetenschappen,ma,30,Belgische,Man,27,n,1
2018,Geesteswetenschappen,ma,30,Belgische,Man,29,n,1
2018,Geesteswetenschappen,ma,30,Belgische,Vrouw,21,n,1
2018,Geesteswetenschappen,ma,30,Belgische,Vrouw,22,j,3
2018,Geesteswetenschappen,ma,30,Belgische,Vrouw,22,n,3
2018,Geesteswetenschappen,ma,30,Belgische,Vrouw,23,n,2
2018,Geesteswetenschappen,ma,30,Belgische,Vrouw,24,n,1
2018,Geesteswetenschappen,ma,30,Belgische,Vrouw,25,j,1
2018,Geesteswetenschappen,ma,30,Belgische,Vrouw,32,n,1
2018,Geesteswetenschappen,ma,136,Braziliaanse,Man,27,n,1
